height,weight,label 
175,86,fat
175,53,thin
124,93,fat
126,50,fat
134,64,fat
141,83,fat
124,56,fat
161,49,normal
165,67,normal
156,75,fat
194,80,normal
182,77,normal
148,54,normal
149,50,normal
124,99,fat
178,94,fat
160,53,normal
171,38,thin
154,40,thin
171,69,normal
176,35,thin
177,73,normal
124,45,fat
120,64,fat
154,69,fat
126,47,fat
158,63,fat
130,55,fat
173,95,fat
198,96,normal
133,67,fat
187,73,normal
180,74,normal
150,61,fat
194,91,normal
130,35,normal
137,72,fat
133,59,fat
166,68,normal
161,72,fat
194,86,normal
131,84,fat
141,46,normal
192,50,thin
199,53,thin
200,78,normal
134,46,fat
176,95,fat
192,65,thin
127,94,fat
142,40,normal
147,97,fat
161,73,fat
142,83,fat
191,35,thin
152,77,fat
148,97,fat
160,43,thin
185,49,thin
188,79,normal
138,90,fat
176,47,thin
126,66,fat
192,88,normal
122,98,fat
125,45,fat
145,84,fat
200,69,thin
185,100,fat
179,72,normal
133,94,fat
159,68,fat
148,42,normal
143,56,fat
143,69,fat
177,42,thin
122,90,fat
125,65,fat
154,58,normal
189,46,thin
129,65,fat
187,46,thin
183,89,fat
192,58,thin
128,35,normal
145,35,thin
122,37,normal
179,35,thin
143,84,fat
143,71,fat
173,92,fat
177,62,normal
193,91,normal
144,84,fat
175,69,normal
142,41,normal
123,88,fat
131,94,fat
172,38,thin
197,86,normal
145,90,fat
149,80,fat
179,90,fat
185,93,fat
184,89,fat
178,84,fat
193,52,thin
152,97,fat
129,74,fat
146,37,thin
122,76,fat
166,74,fat
173,83,fat
140,79,fat
156,48,normal
179,50,thin
187,60,thin
137,42,normal
198,50,thin
177,39,thin
172,59,normal
159,80,fat
187,47,thin
186,90,fat
155,73,fat
165,77,fat
166,37,thin
173,38,thin
169,43,thin
188,42,thin
157,49,normal
136,65,fat
139,80,fat
184,88,fat
139,70,fat
137,40,normal
130,95,fat
171,95,fat
195,46,thin
190,58,thin
157,60,normal
163,90,fat
178,55,thin
161,72,fat
145,94,fat
129,59,fat
176,87,fat
164,99,fat
152,58,fat
142,95,fat
193,80,normal
122,80,fat
187,97,fat
123,76,fat
120,60,fat
192,50,thin
196,75,normal
144,99,fat
163,75,fat
196,51,thin
186,63,thin
178,92,fat
175,43,thin
194,56,thin
134,47,fat
123,35,normal
128,88,fat
140,60,fat
125,73,fat
157,74,fat
135,36,normal
181,90,fat
191,71,normal
176,46,thin
136,64,fat
122,37,normal
172,74,fat
188,83,normal
138,100,fat
174,87,fat
159,90,fat
192,44,thin
188,76,normal
136,38,normal
122,82,fat
187,88,fat
174,48,thin
120,55,fat
121,51,fat
154,98,fat
155,100,fat
196,54,thin
152,91,fat
120,62,fat
171,95,fat
129,88,fat
126,91,fat
188,73,normal
171,83,fat
158,95,fat
163,89,fat
169,80,fat
147,85,fat
171,83,fat
141,90,fat
178,56,thin
166,71,fat
138,74,fat
183,47,thin
148,83,fat
142,98,fat
143,44,normal
198,90,normal
161,42,thin
181,94,fat
159,70,fat
143,61,fat
150,46,normal
138,89,fat
156,73,fat
199,44,thin
129,52,fat
158,88,fat
134,45,fat
159,94,fat
182,65,normal
142,56,fat
149,78,fat
137,93,fat
146,46,normal
174,63,normal
162,89,fat
175,61,normal
153,85,fat
194,90,normal
176,78,fat
189,60,thin
121,65,fat
142,85,fat
192,91,normal
133,45,fat
141,49,normal
168,65,normal
164,92,fat
179,54,thin
173,39,thin
138,46,normal
192,89,normal
165,80,fat
153,36,thin
143,87,fat
133,36,normal
144,98,fat
196,49,thin
125,68,fat
190,99,fat
135,78,fat
177,59,normal
131,42,normal
192,46,thin
164,92,fat
180,89,fat
166,61,normal
178,59,normal
135,91,fat
149,39,thin
154,97,fat
125,73,fat
176,79,fat
186,88,fat
148,51,normal
194,52,thin
126,90,fat
144,100,fat
137,80,fat
142,74,fat
151,53,normal
199,65,thin
158,47,normal
185,36,thin
180,56,thin
130,65,fat
176,96,fat
132,40,normal
141,98,fat
197,60,thin
143,61,fat
194,53,thin
137,62,fat
189,97,fat
171,47,thin
183,41,thin
132,68,fat
127,53,fat
134,61,fat
173,88,fat
154,84,fat
140,96,fat
148,61,fat
160,88,fat
126,67,fat
125,79,fat
181,72,normal
192,46,thin
140,35,thin
123,56,fat
180,88,fat
130,52,fat
149,60,fat
197,55,thin
182,85,fat
197,36,thin
131,79,fat
148,65,fat
169,100,fat
194,89,normal
194,83,normal
159,76,fat
171,42,thin
162,50,normal
180,92,fat
187,59,thin
159,63,normal
176,89,fat
151,57,normal
178,78,normal
198,82,normal
157,91,fat
135,78,fat
129,78,fat
185,94,fat
127,58,fat
135,40,normal
124,76,fat
125,66,fat
139,57,fat
189,52,thin
176,96,fat
146,36,thin
175,76,normal
158,100,fat
173,53,thin
174,55,thin
182,76,normal
196,72,normal
127,45,fat
128,80,fat
163,57,normal
155,45,normal
187,59,thin
180,76,normal
153,89,fat
179,61,normal
198,52,thin
144,67,fat
191,43,thin
140,94,fat
198,44,thin
166,39,thin
196,94,normal
189,37,thin
149,64,fat
123,46,fat
188,72,normal
129,53,fat
126,86,fat
146,94,fat
136,62,fat
181,71,normal
179,50,thin
121,78,fat
189,48,thin
167,67,normal
172,76,fat
124,43,fat
134,58,fat
152,71,fat
158,91,fat
131,55,fat
186,74,normal
171,80,fat
182,85,fat
184,91,fat
157,58,normal
127,87,fat
154,67,fat
198,49,thin
158,89,fat
140,66,fat
170,36,thin
181,78,normal
143,92,fat
166,57,normal
192,67,thin
198,82,normal
188,88,normal
169,64,normal
170,70,normal
176,60,normal
191,73,normal
174,74,normal
151,40,thin
195,87,normal
178,39,thin
184,65,normal
197,72,normal
198,92,normal
190,40,thin
121,45,fat
167,42,thin
140,37,normal
145,86,fat
126,43,fat
134,64,fat
192,99,fat
166,80,fat
120,72,fat
170,37,thin
166,51,normal
186,68,normal
170,52,thin
178,41,thin
133,95,fat
121,68,fat
196,54,thin
151,91,fat
133,50,fat
160,71,fat
143,90,fat
181,84,fat
189,88,normal
196,56,thin
195,45,thin
187,36,thin
195,97,fat
161,73,fat
140,95,fat
126,96,fat
153,80,fat
122,73,fat
194,96,fat
142,36,thin
182,55,thin
165,79,fat
133,83,fat
194,44,thin
181,40,thin
174,95,fat
135,88,fat
172,72,normal
177,40,thin
165,70,fat
125,50,fat
196,46,thin
123,36,normal
196,97,fat
158,93,fat
151,72,fat
124,51,fat
131,95,fat
146,92,fat
182,64,normal
200,70,thin
179,65,normal
200,86,normal
200,48,thin
150,70,fat
137,65,fat
173,50,thin
196,76,normal
152,83,fat
160,68,fat
131,81,fat
132,60,fat
168,62,normal
171,90,fat
180,75,normal
156,63,fat
124,38,normal
164,95,fat
135,54,fat
137,51,fat
179,82,fat
135,78,fat
182,55,thin
122,93,fat
120,70,fat
136,44,normal
199,70,thin
176,92,fat
196,51,thin
144,78,fat
158,68,fat
131,79,fat
167,36,thin
153,70,fat
199,44,thin
192,59,thin
191,100,fat
160,43,thin
126,96,fat
137,73,fat
180,91,fat
163,53,normal
148,37,thin
182,50,thin
135,93,fat
139,60,fat
127,60,fat
199,91,normal
179,61,normal
149,64,fat
146,89,fat
171,61,normal
124,95,fat
139,85,fat
184,97,fat
138,92,fat
122,79,fat
200,67,thin
189,59,thin
192,81,normal
160,42,thin
175,73,normal
156,59,normal
181,82,fat
156,78,fat
159,100,fat
198,63,thin
195,85,normal
156,71,fat
138,60,fat
170,80,fat
123,77,fat
161,91,fat
187,95,fat
136,49,fat
161,78,fat
186,64,thin
200,55,thin
169,55,normal
137,96,fat
181,40,thin
193,61,thin
144,100,fat
131,96,fat
127,49,fat
166,82,fat
175,69,normal
131,75,fat
175,71,normal
173,75,fat
190,65,thin
148,42,normal
194,40,thin
123,51,fat
177,83,fat
200,90,normal
149,38,thin
184,42,thin
130,93,fat
151,72,fat
164,96,fat
130,48,fat
153,58,normal
129,77,fat
183,79,normal
177,42,thin
197,70,thin
161,53,normal
190,48,thin
171,70,normal
168,69,normal
186,51,thin
136,54,fat
177,38,thin
152,55,normal
152,58,fat
167,87,fat
195,75,normal
195,77,normal
157,58,normal
198,99,fat
158,37,thin
153,77,fat
152,58,fat
164,81,fat
147,97,fat
146,96,fat
131,79,fat
157,46,normal
171,83,fat
146,80,fat
130,92,fat
125,62,fat
182,70,normal
121,44,fat
144,45,normal
193,51,thin
161,90,fat
168,55,normal
126,71,fat
176,97,fat
133,47,fat
128,36,normal
130,74,fat
155,81,fat
190,75,normal
148,73,fat
199,84,normal
121,67,fat
170,66,normal
192,57,thin
126,53,fat
134,87,fat
152,66,fat
193,77,normal
145,65,fat
150,48,normal
193,57,thin
184,90,fat
134,54,fat
167,48,thin
141,51,fat
184,50,thin
151,77,fat
146,50,normal
195,73,normal
122,65,fat
152,36,thin
120,90,fat
165,93,fat
155,77,fat
165,91,fat
142,60,fat
178,82,fat
191,53,thin
153,36,thin
173,46,thin
136,68,fat
186,80,normal
192,91,normal
173,96,fat
148,63,fat
155,60,normal
200,91,normal
139,64,fat
137,70,fat
167,97,fat
198,56,thin
144,85,fat
168,56,normal
152,77,fat
178,79,normal
155,64,fat
178,73,normal
131,62,fat
196,99,fat
178,64,normal
186,48,thin
136,87,fat
171,54,thin
151,42,thin
136,57,fat
132,93,fat
184,50,thin
146,71,fat
167,71,fat
199,36,thin
130,98,fat
134,45,fat
187,52,thin
177,92,fat
164,53,normal
171,44,thin
164,72,fat
179,99,fat
128,79,fat
165,46,thin
183,46,thin
141,71,fat
126,47,fat
179,78,normal
153,100,fat
165,47,thin
136,99,fat
141,75,fat
151,73,fat
148,66,fat
143,49,normal
140,92,fat
138,38,normal
200,100,fat
160,40,thin
141,49,normal
198,86,normal
144,60,fat
170,62,normal
167,65,normal
132,54,fat
169,68,normal
148,67,fat
143,60,fat
184,53,thin
179,98,fat
178,63,normal
132,78,fat
149,44,normal
170,87,fat
150,68,fat
158,78,fat
152,39,thin
133,66,fat
151,77,fat
189,82,normal
154,100,fat
195,62,thin
141,68,fat
177,62,normal
193,78,normal
169,88,fat
159,51,normal
184,58,thin
178,79,normal
138,87,fat
144,53,fat
136,96,fat
147,51,normal
166,88,fat
120,45,fat
122,41,fat
129,61,fat
160,75,fat
131,53,fat
139,91,fat
191,91,normal
200,98,normal
179,47,thin
147,38,thin
198,83,normal
156,66,fat
144,47,normal
145,41,normal
138,79,fat
130,74,fat
179,95,fat
194,67,thin
150,91,fat
122,76,fat
143,44,normal
144,38,thin
191,53,thin
161,50,normal
199,60,thin
189,88,normal
189,98,fat
135,67,fat
199,91,normal
155,48,normal
174,100,fat
189,45,thin
177,44,thin
133,41,normal
156,82,fat
174,93,fat
135,45,normal
141,91,fat
198,66,thin
175,53,thin
185,53,thin
131,81,fat
183,48,thin
192,37,thin
164,70,fat
151,52,normal
128,98,fat
187,49,thin
196,68,thin
197,96,normal
171,83,fat
144,84,fat
160,77,fat
157,80,fat
191,99,fat
191,81,normal
145,39,normal
180,76,normal
148,90,fat
179,84,fat
180,87,fat
142,99,fat
120,48,fat
133,77,fat
152,92,fat
167,100,fat
145,71,fat
138,98,fat
121,45,fat
163,88,fat
185,76,normal
196,92,normal
197,87,normal
186,99,fat
193,98,fat
192,91,normal
156,63,fat
129,97,fat
120,73,fat
140,82,fat
200,90,normal
131,70,fat
163,76,fat
191,98,fat
193,74,normal
167,97,fat
121,36,normal
166,61,normal
144,68,fat
129,54,fat
132,87,fat
161,58,normal
184,61,thin
168,78,fat
142,70,fat
127,67,fat
169,70,normal
145,43,normal
155,83,fat
122,76,fat
199,98,normal
149,83,fat
176,56,thin
159,56,normal
151,48,normal
187,57,thin
169,55,normal
177,92,fat
178,100,fat
174,37,thin
134,39,normal
131,88,fat
132,77,fat
136,100,fat
169,73,fat
191,44,thin
169,97,fat
157,43,thin
172,49,thin
196,72,normal
188,63,thin
191,63,thin
161,39,thin
183,53,thin
178,99,fat
196,58,thin
124,82,fat
168,72,fat
147,42,normal
161,74,fat
125,74,fat
175,71,normal
141,61,fat
174,40,thin
194,65,thin
138,95,fat
150,35,thin
179,64,normal
166,79,fat
174,36,thin
150,90,fat
193,39,thin
186,65,normal
182,87,fat
124,68,fat
169,62,normal
182,62,normal
157,63,fat
183,50,thin
129,45,fat
124,100,fat
150,82,fat
159,92,fat
194,87,normal
147,51,normal
126,69,fat
140,37,normal
126,57,fat
120,88,fat
200,82,normal
126,94,fat
158,98,fat
146,69,fat
169,45,thin
121,61,fat
183,89,fat
160,50,normal
183,56,thin
181,58,thin
183,69,normal
146,97,fat
135,78,fat
133,44,normal
175,80,fat
148,83,fat
131,84,fat
153,99,fat
163,46,thin
172,63,normal
168,50,thin
171,76,fat
172,66,normal
175,76,normal
177,92,fat
167,99,fat
198,93,normal
152,37,thin
129,60,fat
170,84,fat
120,56,fat
188,83,normal
190,59,thin
198,60,thin
182,48,thin
161,74,fat
127,50,fat
124,68,fat
200,82,normal
153,51,normal
178,80,fat
155,43,thin
126,63,fat
155,79,fat
181,84,fat
196,88,normal
134,60,fat
148,37,thin
159,48,normal
157,84,fat
148,42,normal
181,80,normal
172,35,thin
132,63,fat
178,56,thin
152,91,fat
184,82,normal
135,97,fat
178,75,normal
138,69,fat
154,53,normal
125,45,fat
193,81,normal
165,81,fat
178,75,normal
147,39,thin
174,48,thin
182,46,thin
141,76,fat
190,51,thin
123,79,fat
146,54,fat
169,39,thin
156,81,fat
174,66,normal
129,81,fat
184,52,thin
131,94,fat
155,81,fat
169,88,fat
184,77,normal
122,84,fat
149,69,fat
146,89,fat
181,38,thin
186,70,normal
179,75,normal
197,75,normal
153,39,thin
155,47,normal
191,62,thin
133,44,normal
147,44,normal
196,82,normal
166,58,normal
150,99,fat
131,88,fat
199,51,thin
159,38,thin
161,99,fat
151,48,normal
126,76,fat
124,43,fat
197,88,normal
183,53,thin
165,79,fat
132,64,fat
162,42,thin
150,94,fat
168,73,fat
200,76,normal
169,79,fat
164,58,normal
186,52,thin
160,58,normal
181,59,thin
187,83,normal
163,73,fat
198,98,normal
130,41,normal
142,46,normal
164,93,fat
164,78,fat
129,54,fat
151,90,fat
186,41,thin
123,71,fat
178,63,normal
186,44,thin
191,82,normal
192,39,thin
187,79,normal
139,69,fat
148,79,fat
187,44,thin
155,44,thin
161,96,fat
187,46,thin
159,75,fat
143,96,fat
187,47,thin
145,99,fat
189,81,normal
173,83,fat
160,43,thin
127,37,normal
125,64,fat
137,90,fat
164,93,fat
135,64,fat
163,65,normal
186,88,fat
136,82,fat
174,80,fat
146,95,fat
194,51,thin
136,77,fat
172,38,thin
165,56,normal
174,64,normal
142,56,fat
134,61,fat
172,75,fat
154,99,fat
172,85,fat
182,37,thin
160,49,normal
138,89,fat
182,81,normal
193,52,thin
132,71,fat
152,51,normal
123,64,fat
142,90,fat
184,93,fat
174,82,fat
141,96,fat
129,99,fat
173,98,fat
192,48,thin
143,53,fat
187,36,thin
154,38,thin
125,46,fat
142,69,fat
156,72,fat
194,35,thin
153,67,fat
133,42,normal
120,100,fat
175,99,fat
157,44,thin
184,80,normal
186,85,normal
194,80,normal
175,90,fat
196,88,normal
182,35,thin
159,44,thin
155,95,fat
133,57,fat
192,54,thin
159,82,fat
161,62,normal
181,95,fat
172,72,normal
138,91,fat
170,36,thin
185,70,normal
149,75,fat
177,48,thin
128,49,fat
156,89,fat
154,82,fat
134,65,fat
138,37,normal
174,39,thin
124,57,fat
141,42,normal
183,91,fat
177,54,thin
175,42,thin
128,78,fat
183,51,thin
123,43,fat
155,83,fat
126,64,fat
159,91,fat
124,39,fat
126,70,fat
152,98,fat
161,92,fat
183,93,fat
190,77,normal
128,49,fat
160,93,fat
150,90,fat
178,59,normal
126,70,fat
125,67,fat
180,98,fat
135,56,fat
165,56,normal
137,41,normal
195,58,thin
120,94,fat
148,78,fat
165,82,fat
131,76,fat
157,36,thin
198,87,normal
175,65,normal
173,70,normal
194,89,normal
147,80,fat
200,56,thin
122,96,fat
184,49,thin
128,67,fat
140,99,fat
191,87,normal
190,92,fat
154,82,fat
147,50,normal
153,70,fat
200,37,thin
153,59,fat
160,67,fat
194,85,normal
150,91,fat
137,94,fat
135,59,fat
132,88,fat
121,72,fat
186,62,thin
196,99,fat
187,42,thin
186,75,normal
131,75,fat
188,88,normal
146,87,fat
134,56,fat
167,46,thin
156,95,fat
146,87,fat
141,84,fat
164,65,normal
149,68,fat
123,47,fat
197,93,normal
164,45,thin
154,51,normal
135,53,fat
120,80,fat
197,52,thin
135,71,fat
165,37,thin
161,48,normal
163,61,normal
137,73,fat
158,93,fat
167,72,fat
193,99,fat
138,66,fat
171,86,fat
197,49,thin
138,58,fat
127,90,fat
133,35,normal
155,81,fat
190,94,fat
156,45,thin
149,79,fat
179,52,thin
167,86,fat
182,56,thin
198,67,thin
166,61,normal
158,72,fat
191,49,thin
135,70,fat
172,43,thin
179,55,thin
138,58,fat
144,74,fat
186,72,normal
195,72,normal
163,69,fat
180,77,normal
159,68,fat
195,37,thin
123,70,fat
182,54,thin
138,96,fat
149,83,fat
123,85,fat
138,43,normal
